Machine = 6,Job = 8,Task = 18,Ant = 50,
Sedai , Best ,, Bad , Average 
537 , 52.0 , 70.0 , 62.04 , 
538 , 52.0 , 71.0 , 60.42 , 
539 , 54.0 , 70.0 , 61.64 , 
540 , 51.0 , 75.0 , 61.88 , 
541 , 54.0 , 70.0 , 61.9 , 
542 , 55.0 , 72.0 , 61.56 , 
543 , 55.0 , 76.0 , 61.58 , 
544 , 52.0 , 72.0 , 61.48 , 
545 , 53.0 , 70.0 , 61.3 , 
546 , 54.0 , 71.0 , 60.68 , 
547 , 53.0 , 69.0 , 61.8 , 
548 , 53.0 , 71.0 , 61.86 , 
549 , 53.0 , 71.0 , 61.14 , 
550 , 53.0 , 74.0 , 61.42 , 
551 , 55.0 , 74.0 , 61.64 , 
552 , 53.0 , 74.0 , 61.86 , 
553 , 52.0 , 72.0 , 61.74 , 
554 , 54.0 , 76.0 , 62.22 , 
555 , 54.0 , 71.0 , 61.68 , 
556 , 53.0 , 72.0 , 61.24 , 
557 , 53.0 , 72.0 , 60.58 , 
558 , 53.0 , 77.0 , 61.48 , 
559 , 54.0 , 68.0 , 61.66 , 
560 , 55.0 , 71.0 , 61.94 , 
561 , 55.0 , 75.0 , 62.8 , 
562 , 53.0 , 74.0 , 61.98 , 
563 , 53.0 , 75.0 , 60.78 , 
564 , 53.0 , 77.0 , 61.56 , 
565 , 54.0 , 70.0 , 61.38 , 
566 , 50.0 , 70.0 , 60.6 , 
567 , 53.0 , 75.0 , 61.54 , 
568 , 54.0 , 75.0 , 60.8 , 
569 , 54.0 , 71.0 , 61.58 , 
570 , 54.0 , 71.0 , 60.82 , 
571 , 52.0 , 73.0 , 60.52 , 
572 , 54.0 , 72.0 , 61.84 , 
573 , 52.0 , 72.0 , 61.26 , 
574 , 54.0 , 70.0 , 60.96 , 
575 , 54.0 , 69.0 , 62.22 , 
576 , 53.0 , 71.0 , 60.86 , 
577 , 53.0 , 69.0 , 61.18 , 
578 , 51.0 , 68.0 , 60.68 , 
579 , 53.0 , 74.0 , 60.2 , 
580 , 53.0 , 70.0 , 61.48 , 
581 , 55.0 , 73.0 , 61.56 , 
582 , 54.0 , 68.0 , 60.12 , 
583 , 54.0 , 75.0 , 62.16 , 
584 , 54.0 , 73.0 , 61.44 , 
585 , 53.0 , 76.0 , 60.58 , 
586 , 52.0 , 75.0 , 62.0 , 
587 , 53.0 , 69.0 , 61.1 , 
588 , 54.0 , 72.0 , 60.84 , 
589 , 55.0 , 73.0 , 62.24 , 
590 , 52.0 , 75.0 , 62.12 , 
591 , 54.0 , 70.0 , 60.58 , 
592 , 55.0 , 75.0 , 61.38 , 
593 , 53.0 , 72.0 , 61.8 , 
594 , 53.0 , 68.0 , 60.6 , 
595 , 51.0 , 68.0 , 60.44 , 
