Machine = 10,Job = 5,Task = 60,Ant = 25,
Sedai , Best , Bad , Average 
304 , 142.0 , 186.0 , 159.16 , 
305 , 130.0 , 183.0 , 154.92 , 
306 , 134.0 , 174.0 , 153.16 , 
307 , 130.0 , 176.0 , 153.32 , 
308 , 133.0 , 182.0 , 153.96 , 
309 , 126.0 , 181.0 , 154.84 , 
310 , 134.0 , 184.0 , 155.92 , 
311 , 127.0 , 183.0 , 151.44 , 
312 , 133.0 , 184.0 , 154.48 , 
313 , 135.0 , 177.0 , 152.68 , 
314 , 136.0 , 178.0 , 153.68 , 
315 , 136.0 , 169.0 , 155.24 , 
316 , 142.0 , 173.0 , 158.2 , 
317 , 135.0 , 177.0 , 154.16 , 
318 , 134.0 , 177.0 , 157.68 , 
319 , 138.0 , 187.0 , 160.04 , 
320 , 132.0 , 197.0 , 158.52 , 
321 , 137.0 , 186.0 , 156.12 , 
322 , 138.0 , 172.0 , 155.96 , 
323 , 127.0 , 178.0 , 155.28 , 
324 , 126.0 , 180.0 , 155.16 , 
325 , 128.0 , 182.0 , 157.44 , 
326 , 128.0 , 175.0 , 153.28 , 
327 , 132.0 , 173.0 , 152.64 , 
328 , 133.0 , 180.0 , 159.36 , 
329 , 133.0 , 182.0 , 154.36 , 
330 , 135.0 , 175.0 , 156.36 , 
331 , 135.0 , 169.0 , 152.28 , 
332 , 130.0 , 179.0 , 155.24 , 
333 , 138.0 , 181.0 , 154.6 , 
334 , 134.0 , 181.0 , 156.8 , 
335 , 134.0 , 182.0 , 155.88 , 
336 , 134.0 , 178.0 , 152.24 , 
337 , 133.0 , 184.0 , 156.0 , 
338 , 139.0 , 177.0 , 160.2 , 
339 , 125.0 , 174.0 , 152.92 , 
340 , 140.0 , 184.0 , 153.8 , 
341 , 126.0 , 178.0 , 152.88 , 
342 , 131.0 , 181.0 , 155.12 , 
343 , 131.0 , 172.0 , 153.92 , 
344 , 133.0 , 181.0 , 155.16 , 
345 , 132.0 , 181.0 , 157.04 , 
346 , 134.0 , 198.0 , 160.12 , 
347 , 134.0 , 177.0 , 153.2 , 
348 , 132.0 , 182.0 , 156.2 , 
349 , 138.0 , 186.0 , 154.92 , 
350 , 129.0 , 176.0 , 154.24 , 
351 , 123.0 , 175.0 , 152.72 , 
352 , 138.0 , 180.0 , 155.0 , 
353 , 133.0 , 175.0 , 158.52 , 
354 , 134.0 , 175.0 , 153.84 , 
355 , 132.0 , 174.0 , 154.6 , 
356 , 138.0 , 178.0 , 154.2 , 
357 , 129.0 , 182.0 , 155.0 , 
358 , 140.0 , 174.0 , 152.36 , 
359 , 130.0 , 170.0 , 153.56 , 
360 , 135.0 , 187.0 , 158.76 , 
361 , 136.0 , 194.0 , 159.36 , 
362 , 141.0 , 179.0 , 156.68 , 
363 , 138.0 , 177.0 , 155.8 , 
364 , 133.0 , 185.0 , 157.24 , 
365 , 135.0 , 178.0 , 158.4 , 
366 , 135.0 , 188.0 , 154.56 , 
367 , 140.0 , 174.0 , 155.6 , 
368 , 129.0 , 172.0 , 151.96 , 
369 , 133.0 , 181.0 , 155.36 , 
370 , 132.0 , 177.0 , 153.24 , 
371 , 129.0 , 187.0 , 155.36 , 
372 , 129.0 , 176.0 , 153.4 , 
373 , 132.0 , 172.0 , 151.88 , 
374 , 133.0 , 177.0 , 155.8 , 
375 , 142.0 , 177.0 , 156.0 , 
376 , 136.0 , 170.0 , 155.44 , 
377 , 119.0 , 177.0 , 156.56 , 
378 , 137.0 , 183.0 , 152.6 , 
379 , 132.0 , 180.0 , 154.68 , 
380 , 130.0 , 177.0 , 156.08 , 
381 , 126.0 , 175.0 , 154.16 , 
382 , 129.0 , 183.0 , 154.72 , 
383 , 142.0 , 188.0 , 154.92 , 
384 , 133.0 , 177.0 , 155.96 , 
385 , 127.0 , 174.0 , 155.8 , 
