Machine = 5,Job = 5,Task = 12,Ant = 50,
Sedai , Best ,, Bad , Average 
485 , 38.0 , 54.0 , 42.56 , 
486 , 38.0 , 49.0 , 41.52 , 
487 , 38.0 , 55.0 , 41.78 , 
488 , 38.0 , 52.0 , 41.6 , 
489 , 38.0 , 48.0 , 41.16 , 
490 , 38.0 , 49.0 , 40.82 , 
491 , 38.0 , 51.0 , 41.24 , 
492 , 38.0 , 50.0 , 41.42 , 
493 , 38.0 , 49.0 , 41.3 , 
494 , 38.0 , 52.0 , 41.42 , 
495 , 38.0 , 49.0 , 41.5 , 
496 , 38.0 , 48.0 , 41.3 , 
497 , 38.0 , 51.0 , 41.56 , 
498 , 38.0 , 53.0 , 41.98 , 
499 , 38.0 , 48.0 , 41.48 , 
500 , 38.0 , 54.0 , 42.86 , 
501 , 38.0 , 53.0 , 41.58 , 
502 , 38.0 , 50.0 , 41.44 , 
503 , 38.0 , 48.0 , 41.28 , 
504 , 38.0 , 49.0 , 41.74 , 
505 , 38.0 , 51.0 , 41.62 , 
506 , 38.0 , 51.0 , 42.08 , 
507 , 38.0 , 51.0 , 41.64 , 
508 , 38.0 , 53.0 , 41.72 , 
509 , 38.0 , 48.0 , 41.26 , 
510 , 38.0 , 49.0 , 41.22 , 
511 , 38.0 , 56.0 , 42.04 , 
512 , 38.0 , 50.0 , 42.32 , 
513 , 38.0 , 46.0 , 40.82 , 
514 , 38.0 , 49.0 , 41.06 , 
515 , 38.0 , 49.0 , 41.28 , 
516 , 38.0 , 53.0 , 42.62 , 
517 , 38.0 , 50.0 , 41.56 , 
518 , 38.0 , 47.0 , 41.44 , 
519 , 38.0 , 50.0 , 40.94 , 
520 , 38.0 , 54.0 , 41.94 , 
521 , 38.0 , 48.0 , 41.52 , 
522 , 38.0 , 48.0 , 41.38 , 
523 , 38.0 , 52.0 , 41.46 , 
524 , 38.0 , 50.0 , 41.56 , 
525 , 38.0 , 49.0 , 41.48 , 
526 , 38.0 , 49.0 , 41.18 , 
527 , 38.0 , 49.0 , 41.16 , 
528 , 38.0 , 51.0 , 41.6 , 
529 , 38.0 , 47.0 , 41.48 , 
530 , 38.0 , 48.0 , 41.12 , 
531 , 38.0 , 49.0 , 42.14 , 
532 , 38.0 , 50.0 , 41.6 , 
533 , 38.0 , 47.0 , 41.96 , 
534 , 38.0 , 49.0 , 41.02 , 
535 , 38.0 , 47.0 , 40.66 , 
536 , 38.0 , 51.0 , 41.74 , 
537 , 38.0 , 48.0 , 41.48 , 
538 , 38.0 , 49.0 , 41.8 , 
539 , 38.0 , 50.0 , 41.88 , 
540 , 38.0 , 47.0 , 41.3 , 
541 , 38.0 , 49.0 , 41.88 , 
542 , 38.0 , 54.0 , 41.62 , 
543 , 38.0 , 49.0 , 41.68 , 
544 , 38.0 , 50.0 , 41.9 , 
545 , 38.0 , 48.0 , 42.18 , 
546 , 38.0 , 48.0 , 40.98 , 
547 , 38.0 , 51.0 , 41.5 , 
548 , 38.0 , 47.0 , 41.4 , 
549 , 38.0 , 56.0 , 41.58 , 
550 , 38.0 , 50.0 , 41.38 , 
551 , 38.0 , 53.0 , 41.2 , 
552 , 38.0 , 50.0 , 41.3 , 
553 , 38.0 , 47.0 , 41.14 , 
554 , 38.0 , 48.0 , 41.28 , 
555 , 38.0 , 49.0 , 40.92 , 
556 , 38.0 , 51.0 , 40.94 , 
557 , 38.0 , 52.0 , 40.96 , 
558 , 38.0 , 52.0 , 41.44 , 
559 , 38.0 , 56.0 , 41.74 , 
560 , 38.0 , 48.0 , 41.7 , 
561 , 38.0 , 48.0 , 41.36 , 
562 , 38.0 , 53.0 , 42.14 , 
563 , 38.0 , 48.0 , 41.74 , 
564 , 38.0 , 46.0 , 41.44 , 
565 , 38.0 , 49.0 , 41.4 , 
